Gender,Age,Income (USD),Income Stability,Profession,Type of Employment,Location,Loan Amount Request (USD),Current Loan Expenses (USD),Expense Type 1,Expense Type 2,Dependents,Credit Score,No. of Defaults,Has Active Credit Card,Property ID,Property Age,Property Type,Property Location,Co-Applicant,Property Price,Loan Sanction Amount (USD)
M,31,1891.42,Low,Working,Sales staff,Semi-Urban,146241.93,724.63,N,N,2.0,609.85,0,Unpossessed,389,1891.42,2,Urban,0,227609.47,0.0
M,49,4311.01,Low,State servant,Accountants,Semi-Urban,95673.04,315.1,N,Y,3.0,741.19,0,Inactive,412,4311.01,3,Urban,1,109149.39,66971.13
F,63,1259.24,Low,Working,Sales staff,Rural,34742.66,223.12,N,N,2.0,602.96,0,Active,182,1259.24,2,Semi-Urban,1,49003.05,0.0
F,25,2718.76,Low,Working,Sales staff,Semi-Urban,88836.94,430.72,N,Y,2.0,654.25,0,Unpossessed,902,2718.76,1,Semi-Urban,1,107653.37,0.0
M,18,3012.7,Low,Working,Laborers,Semi-Urban,119585.42,912.94,Y,N,1.0,648.89,0,Active,809,3012.7,3,Urban,1,174750.03,0.0
M,32,2749.97,Low,Commercial associate,Core staff,Semi-Urban,180713.12,556.19,Y,N,2.0,750.61,0,Unpossessed,595,2749.97,1,Semi-Urban,0,251857.75,0.0
M,48,1259.28,Low,Commercial associate,Sales staff,Semi-Urban,31378.51,157.53,N,Y,3.0,747.62,0,Unpossessed,647,1259.28,3,Semi-Urban,1,39535.48,21964.96
F,18,3517.89,Low,Working,Drivers,Urban,42270.66,183.3,Y,Y,2.0,773.21,0,Unpossessed,250,3517.89,4,Semi-Urban,1,47361.94,31703.0
F,20,2320.14,Low,Working,High skill tech staff,Semi-Urban,46405.64,361.43,N,Y,2.0,739.32,1,Active,70,2320.14,4,Rural,1,78748.76,32483.95
M,18,1133.45,Low,Working,Laborers,Semi-Urban,24479.35,123.96,N,Y,2.0,685.26,0,Active,161,1133.45,2,Semi-Urban,0,37870.69,0.0
M,19,1930.23,Low,State servant,Medicine staff,Semi-Urban,83827.8,462.31,N,Y,4.0,790.68,0,Inactive,375,1930.23,4,Urban,1,136740.31,67062.24
F,20,2508.11,Low,Working,Laborers,Rural,177422.68,547.53,N,Y,3.0,601.15,0,Active,97,2508.11,1,Rural,0,316699.58,0.0
M,35,3466.08,Low,Commercial associate,Managers,Semi-Urban,177197.31,754.72,Y,Y,2.0,731.81,1,Unpossessed,313,3466.08,3,Urban,1,295583.96,124038.12
M,18,1481.57,Low,Working,Medicine staff,Rural,88497.05,438.72,N,Y,2.0,650.81,0,Active,291,1481.57,1,Urban,0,142857.52,0.0
F,53,6997.2,Low,Commercial associate,High skill tech staff,Urban,208892.06,750.51,N,N,2.0,779.28,0,Inactive,392,6997.2,1,Semi-Urban,0,265116.72,0.0
M,49,2120.66,Low,Working,Laborers,Semi-Urban,123977.53,503.18,N,N,2.0,691.59,0,Unpossessed,936,2120.66,1,Semi-Urban,1,174446.73,0.0
F,50,2806.58,Low,State servant,Core staff,Semi-Urban,90526.71,486.0,N,Y,2.0,801.24,0,Inactive,488,2806.58,4,Urban,1,112093.84,63368.7
M,48,1556.13,Low,Working,Accountants,Rural,122462.66,388.59,N,Y,1.0,779.22,0,Inactive,56,1556.13,1,Urban,1,192448.34,0.0
M,28,1673.43,Low,Working,High skill tech staff,Semi-Urban,20963.36,165.34,N,Y,4.0,734.05,0,Unpossessed,367,1673.43,2,Semi-Urban,1,36489.94,0.0
F,18,2275.88,Low,Commercial associate,Security staff,Urban,71723.64,546.13,N,Y,2.0,709.08,0,Unpossessed,660,2275.88,4,Semi-Urban,1,91398.81,50206.55
M,62,2548.89,Low,Working,Managers,Rural,84115.72,298.18,Y,N,3.0,747.38,0,Unpossessed,885,2548.89,2,Semi-Urban,1,131228.63,58881.0
M,35,2124.13,Low,State servant,Laborers,Semi-Urban,100502.67,480.95,Y,N,2.0,683.43,0,Unpossessed,877,2124.13,3,Urban,1,142755.68,70351.87
M,53,1416.91,Low,Working,Sales staff,Semi-Urban,80102.35,278.07,N,N,2.0,843.96,0,Inactive,542,1416.91,4,Rural,1,129796.43,60076.76
F,59,1238.23,Low,Commercial associate,Accountants,Rural,90456.83,297.13,N,Y,1.0,805.86,0,Unpossessed,590,1238.23,3,Urban,1,113493.86,72365.46
M,54,1207.89,Low,Working,Laborers,Semi-Urban,21709.97,139.49,Y,N,4.0,652.55,1,Inactive,161,1207.89,2,Semi-Urban,1,35903.23,14111.48
F,25,2513.01,Low,Commercial associate,Drivers,Semi-Urban,24690.05,133.03,N,N,1.0,626.18,0,Inactive,322,2513.01,3,Semi-Urban,0,29922.87,0.0
F,18,3824.25,Low,Working,Core staff,Urban,145430.04,709.95,Y,Y,3.0,856.15,0,Inactive,430,3824.25,4,Rural,1,216021.49,109072.53
M,35,2583.44,Low,Working,Sales staff,Semi-Urban,99934.7,437.94,N,Y,2.0,640.16,0,Unpossessed,404,2583.44,2,Urban,0,150319.67,0.0
F,33,2334.8,Low,Commercial associate,Core staff,Semi-Urban,167971.77,910.73,N,N,4.0,735.31,0,Inactive,681,2334.8,4,Semi-Urban,1,273694.87,117580.24
F,18,1674.76,Low,Commercial associate,Laborers,Semi-Urban,151694.68,469.58,N,Y,2.0,874.6,1,Active,381,1674.76,4,Semi-Urban,1,209047.54,106186.28
M,42,1849.22,Low,Working,Core staff,Semi-Urban,121239.94,745.31,N,Y,3.0,836.38,0,Inactive,700,1849.22,3,Urban,0,141308.38,0.0
M,53,1851.68,Low,Commercial associate,High skill tech staff,Semi-Urban,41171.36,495.84,N,N,1.0,607.64,0,Unpossessed,978,1851.68,2,Semi-Urban,1,58346.94,0.0
M,25,3162.57,Low,Working,Laborers,Semi-Urban,94534.0,422.7,Y,Y,4.0,788.52,0,Unpossessed,925,3162.57,2,Urban,0,144555.76,0.0
F,61,3509.29,Low,Working,Sales staff,Semi-Urban,70909.68,355.09,N,N,2.0,718.31,1,Active,189,3509.29,3,Urban,-999,-999.0,46091.29
F,48,3128.34,Low,Commercial associate,Laborers,Semi-Urban,158303.16,768.12,Y,Y,2.0,651.41,0,Active,983,3128.34,3,Semi-Urban,1,181810.73,110812.21
M,60,2299.81,Low,Working,Sales staff,Semi-Urban,109172.2,354.09,N,Y,2.0,789.41,0,Active,313,2299.81,3,Urban,1,143400.75,81879.15
M,62,3469.93,Low,Working,Private service staff,Semi-Urban,80085.4,310.84,Y,N,1.0,800.04,0,Active,653,3469.93,1,Urban,1,96976.49,56059.78
M,39,5006.5,Low,State servant,Laborers,Semi-Urban,72322.61,592.93,N,Y,3.0,640.25,1,Inactive,110,5006.5,2,Semi-Urban,1,84373.0,0.0
F,44,3204.15,Low,Working,Core staff,Rural,150061.3,616.55,Y,Y,4.0,744.09,0,Active,451,3204.15,2,Urban,1,227272.18,0.0
F,46,3526.15,Low,Working,Managers,Semi-Urban,279943.29,1006.64,Y,N,2.0,709.05,0,Unpossessed,697,3526.15,1,Semi-Urban,1,366497.29,181963.14
M,43,3502.49,Low,Commercial associate,Managers,Urban,279148.32,845.35,Y,Y,2.0,855.51,0,Unpossessed,976,3502.49,4,Rural,1,386478.3,195403.82
F,18,2408.14,Low,Commercial associate,Laborers,Urban,78527.93,470.34,N,Y,4.0,653.91,0,Inactive,524,2408.14,1,Semi-Urban,1,103404.01,54969.55
M,60,4435.23,Low,Commercial associate,Accountants,Semi-Urban,110607.78,563.45,N,Y,2.0,752.72,0,Inactive,682,4435.23,3,Rural,1,195216.76,88486.22
M,18,2284.95,Low,Commercial associate,Sales staff,Urban,67736.57,566.07,N,N,2.0,694.57,1,Unpossessed,335,2284.95,2,Urban,0,79571.59,0.0
F,37,1374.18,Low,Working,Security staff,Rural,164367.56,563.19,Y,Y,3.0,734.66,0,Active,510,1374.18,3,Semi-Urban,1,183530.39,106838.91
M,61,1235.24,Low,Working,IT staff,Semi-Urban,15316.68,171.14,N,Y,1.0,772.92,0,Inactive,840,1235.24,1,Rural,1,22804.9,0.0
M,18,2515.86,Low,State servant,Medicine staff,Rural,82115.18,458.72,N,Y,4.0,754.26,0,Unpossessed,331,2515.86,2,Urban,1,135312.64,0.0
M,30,1232.43,Low,Working,Drivers,Semi-Urban,43847.44,244.45,Y,Y,1.0,654.32,0,Unpossessed,894,1232.43,4,Semi-Urban,1,58151.36,28500.84
M,30,1268.26,Low,Working,Sales staff,Semi-Urban,31907.77,341.75,N,Y,3.0,670.5,0,Unpossessed,538,1268.26,3,Rural,1,40723.96,20740.05
M,52,8536.07,Low,Commercial associate,Managers,Semi-Urban,193812.57,590.5,Y,N,1.0,760.99,1,Inactive,463,8536.07,1,Urban,1,274290.77,135668.8
F,18,2186.96,Low,Working,Laborers,Semi-Urban,92591.25,391.91,Y,N,4.0,657.97,0,Unpossessed,484,2186.96,1,Semi-Urban,1,112687.17,64813.87
M,61,1821.66,Low,Working,Sales staff,Semi-Urban,10364.62,111.41,Y,N,4.0,737.46,0,Active,213,1821.66,4,Urban,1,19495.42,7255.23
F,63,2359.58,Low,Working,Laborers,Semi-Urban,129546.78,665.67,N,N,3.0,662.2,0,Active,970,2359.58,1,Urban,1,188727.84,0.0
F,29,1885.31,Low,Working,Waiters/barmen staff,Semi-Urban,208546.1,589.69,Y,Y,3.0,765.83,0,Unpossessed,953,1885.31,3,Semi-Urban,1,365203.26,156409.58
F,34,3125.79,Low,Working,Laborers,Semi-Urban,104883.14,391.22,Y,Y,5.0,800.15,0,Unpossessed,177,3125.79,2,Rural,0,142145.25,0.0
M,41,2080.7,Low,State servant,Core staff,Urban,65783.55,465.29,Y,N,2.0,836.24,0,Inactive,121,2080.7,3,Rural,1,87607.77,0.0
F,27,1973.36,Low,Working,Laborers,Semi-Urban,42517.55,233.86,N,Y,4.0,668.47,0,Inactive,15,1973.36,3,Semi-Urban,0,58557.42,0.0
M,60,1927.61,Low,Commercial associate,High skill tech staff,Urban,40680.59,237.03,N,Y,4.0,749.02,0,Inactive,693,1927.61,1,Semi-Urban,1,70402.2,0.0
F,26,1728.94,Low,Commercial associate,Sales staff,Semi-Urban,34710.6,222.58,N,N,1.0,625.25,0,Unpossessed,878,1728.94,3,Urban,0,53615.85,0.0
F,34,2481.62,Low,Working,Laborers,Semi-Urban,76187.7,556.0,N,Y,2.0,696.57,0,Unpossessed,388,2481.62,3,Rural,1,133345.91,49522.0
M,48,3427.44,Low,Commercial associate,Sales staff,Semi-Urban,174870.95,523.97,N,Y,2.0,864.01,0,Inactive,828,3427.44,3,Rural,1,233344.31,131153.21
F,18,1913.72,Low,Commercial associate,High skill tech staff,Urban,29753.38,339.33,Y,Y,2.0,837.7,0,Inactive,841,1913.72,2,Rural,0,42125.67,0.0
F,18,2114.1,Low,Working,Managers,Semi-Urban,42514.17,202.57,N,Y,3.0,756.05,0,Active,524,2114.1,1,Semi-Urban,1,69426.06,34011.34
M,39,1560.03,Low,Working,Laborers,Rural,37458.12,144.3,N,Y,2.0,833.05,1,Active,33,1560.03,4,Semi-Urban,1,65003.79,26220.68
M,60,1547.22,Low,Commercial associate,Drivers,Semi-Urban,40961.16,296.05,Y,Y,3.0,669.75,0,Active,292,1547.22,2,Rural,1,58061.05,28672.81
M,18,550.22,Low,Working,Medicine staff,Rural,71700.68,241.06,N,N,2.0,660.53,0,Inactive,709,550.22,1,Semi-Urban,1,98069.24,46605.44
M,18,2388.76,Low,Commercial associate,Laborers,Semi-Urban,132539.94,877.21,Y,N,2.0,706.8,0,Active,298,2388.76,1,Semi-Urban,0,148110.68,0.0
M,36,981.76,Low,Working,Laborers,Semi-Urban,41988.38,217.45,N,N,1.0,788.48,1,Inactive,217,981.76,2,Rural,1,54947.64,0.0
F,18,1671.78,Low,Commercial associate,Laborers,Semi-Urban,37362.91,276.67,N,N,4.0,769.32,0,Unpossessed,140,1671.78,1,Rural,0,50335.58,0.0
M,33,1386.26,Low,Working,Core staff,Semi-Urban,40118.47,202.82,N,Y,3.0,656.67,1,Active,19,1386.26,3,Semi-Urban,1,62156.45,28082.93
M,20,1678.87,Low,Working,Waiters/barmen staff,Semi-Urban,93233.07,578.75,N,Y,1.0,672.75,0,Inactive,859,1678.87,3,Rural,1,136634.03,65263.15
M,38,3908.91,Low,Working,Managers,Semi-Urban,104554.63,713.69,Y,Y,2.0,767.03,0,Unpossessed,731,3908.91,1,Urban,1,185689.21,83643.7
F,56,2169.87,Low,Working,Managers,Rural,62652.6,312.01,N,N,3.0,704.88,1,Inactive,59,2169.87,3,Rural,1,104552.31,40724.19
F,24,3226.96,Low,Commercial associate,Managers,Semi-Urban,231834.61,988.17,N,Y,2.0,857.12,0,Unpossessed,614,3226.96,4,Semi-Urban,1,391427.98,173875.96
F,40,3049.4,Low,Working,Sales staff,Semi-Urban,152446.88,689.28,N,Y,2.0,664.41,1,Active,765,3049.4,3,Urban,1,228119.88,99090.47
F,25,2588.07,Low,Working,Laborers,Semi-Urban,35716.06,410.67,Y,Y,2.0,635.54,1,Inactive,725,2588.07,4,Urban,0,39943.64,0.0
F,18,2526.4,Low,Commercial associate,Sales staff,Semi-Urban,113221.9,1194.13,N,N,2.0,825.3,1,Unpossessed,329,2526.4,2,Semi-Urban,0,193720.3,0.0
M,49,1545.4,Low,Working,High skill tech staff,Semi-Urban,38438.72,393.4,N,Y,2.0,791.42,0,Unpossessed,744,1545.4,4,Semi-Urban,1,60408.91,28829.04
M,18,5857.38,Low,State servant,Laborers,Semi-Urban,128815.36,1413.87,Y,Y,2.0,835.96,0,Active,308,5857.38,4,Semi-Urban,1,208934.1,90170.75
M,37,1592.1,Low,Working,Core staff,Semi-Urban,49110.73,254.19,N,Y,2.0,853.02,0,Unpossessed,171,1592.1,1,Rural,0,79492.25,44199.66
F,44,2114.8,Low,Commercial associate,Sales staff,Semi-Urban,167973.28,463.38,N,N,3.0,766.0,1,Active,651,2114.8,1,Semi-Urban,1,302565.92,134378.62
M,48,2220.69,Low,Working,Drivers,Rural,41822.88,457.39,Y,Y,4.0,722.42,0,Unpossessed,905,2220.69,2,Semi-Urban,0,49819.89,0.0
F,55,2140.76,Low,Working,Sales staff,Rural,94915.29,809.09,N,N,3.0,699.97,0,Active,967,2140.76,3,Urban,1,120274.07,66440.7
M,60,2615.15,Low,Working,Laborers,Rural,49557.63,201.61,Y,Y,1.0,627.35,0,Unpossessed,705,2615.15,4,Urban,0,60066.06,0.0
F,38,3154.47,Low,Working,High skill tech staff,Urban,225132.71,837.8,N,Y,1.0,814.48,1,Active,445,3154.47,3,Semi-Urban,1,315521.84,168849.53
M,32,3578.78,Low,Commercial associate,High skill tech staff,Semi-Urban,180365.06,514.02,Y,Y,1.0,816.93,1,Inactive,500,3578.78,4,Urban,1,338109.21,126255.54
F,53,2791.21,Low,Working,Laborers,Semi-Urban,42938.38,194.83,Y,Y,3.0,668.9,0,Active,537,2791.21,2,Urban,1,75317.7,27909.95
F,57,2497.87,Low,State servant,Medicine staff,Semi-Urban,156965.57,497.6,N,Y,2.0,837.56,0,Active,420,2497.87,1,Semi-Urban,1,190640.97,109875.9
F,18,3985.37,Low,Working,Security staff,Semi-Urban,35222.77,261.74,Y,Y,2.0,863.26,0,Inactive,209,3985.37,4,Semi-Urban,1,44288.52,28178.22
M,62,1512.67,Low,Working,Accountants,Rural,82113.66,418.32,N,N,3.0,734.7,0,Unpossessed,655,1512.67,2,Urban,1,151047.33,57479.56
M,18,1292.08,Low,Working,High skill tech staff,Rural,84096.9,410.11,N,N,2.0,777.2,1,Inactive,742,1292.08,4,Rural,1,93002.33,58867.83
M,29,693.75,Low,Working,Laborers,Semi-Urban,13193.97,113.3,N,N,3.0,848.21,0,Active,355,693.75,1,Semi-Urban,0,23861.5,0.0
F,55,2796.97,Low,Commercial associate,Core staff,Semi-Urban,59273.08,418.72,Y,Y,3.0,660.72,0,Active,803,2796.97,1,Rural,1,89097.64,41491.16
F,64,2088.72,Low,Working,Core staff,Semi-Urban,174997.65,539.1,N,Y,2.0,776.66,0,Active,269,2088.72,2,Urban,1,240034.28,0.0
F,44,4430.55,Low,Commercial associate,Sales staff,Semi-Urban,176940.47,578.06,N,Y,1.0,748.59,0,Active,574,4430.55,3,Urban,1,241410.01,115011.31
F,64,2836.98,Low,Working,Security staff,Semi-Urban,130283.1,731.43,N,Y,2.0,670.49,0,Unpossessed,554,2836.98,1,Rural,1,220316.33,91198.17
F,50,901.32,Low,Working,Sales staff,Rural,20827.91,112.67,N,Y,3.0,754.0,0,Active,134,901.32,3,Rural,1,23596.37,16662.33
F,20,1858.32,Low,Commercial associate,Laborers,Semi-Urban,104417.02,501.84,N,Y,2.0,655.52,0,Inactive,862,1858.32,3,Rural,1,173827.74,67871.06
M,23,1683.13,Low,State servant,Cooking staff,Semi-Urban,7134.37,76.66,N,Y,2.0,816.84,0,Inactive,935,1683.13,3,Rural,0,8793.36,0.0
F,30,1761.16,Low,Working,Low-skill Laborers,Semi-Urban,48334.84,232.84,N,Y,2.0,640.17,0,Active,652,1761.16,3,Rural,1,83555.96,0.0
M,53,1646.9,Low,Commercial associate,Laborers,Rural,64944.11,542.44,N,N,3.0,617.29,0,Unpossessed,457,1646.9,2,Rural,0,79256.03,0.0
M,62,2677.23,Low,State servant,Laborers,Urban,103791.51,561.89,N,Y,2.0,812.74,1,Inactive,513,2677.23,4,Urban,1,176625.8,77843.63
M,36,1509.37,Low,Commercial associate,Security staff,Semi-Urban,73281.64,381.95,N,Y,2.0,640.08,0,Unpossessed,771,1509.37,3,Rural,0,87477.88,0.0
F,29,4744.69,Low,Commercial associate,Accountants,Urban,142634.68,590.18,Y,Y,2.0,868.85,0,Active,763,4744.69,1,Rural,1,159756.66,106976.01
F,18,2203.52,Low,Working,Laborers,Semi-Urban,76342.04,681.95,N,Y,2.0,835.55,0,Inactive,21,2203.52,3,Urban,1,142224.12,57256.53
F,38,1265.13,Low,Working,Waiters/barmen staff,Semi-Urban,36532.6,334.98,N,Y,2.0,680.65,0,Unpossessed,553,1265.13,1,Semi-Urban,1,67531.59,0.0
F,18,4932.77,Low,Working,Laborers,Semi-Urban,115909.4,370.57,Y,Y,2.0,789.76,1,Unpossessed,92,4932.77,4,Rural,1,134152.29,86932.05
M,57,1184.89,Low,Working,Sales staff,Semi-Urban,19111.36,201.11,N,N,1.0,632.4,0,Active,657,1184.89,3,Semi-Urban,0,29783.14,0.0
M,22,1837.31,Low,Working,Laborers,Semi-Urban,64692.77,327.13,N,N,3.0,663.43,0,Active,482,1837.31,4,Rural,1,89621.44,42050.3
M,25,1201.28,Low,Working,Core staff,Semi-Urban,14383.6,129.84,N,Y,4.0,834.27,1,Unpossessed,73,1201.28,2,Semi-Urban,1,26928.4,10068.52
M,31,2171.77,Low,Working,Medicine staff,Semi-Urban,187009.39,617.22,N,N,2.0,807.43,0,Active,546,2171.77,2,Urban,1,351652.97,149607.51
F,41,2572.06,Low,Working,Drivers,Semi-Urban,115480.85,500.65,N,N,3.0,703.1,0,Unpossessed,843,2572.06,2,Urban,1,167998.18,80836.6
M,40,952.39,Low,Working,Laborers,Semi-Urban,27615.01,128.41,N,Y,1.0,689.45,0,Unpossessed,600,952.39,4,Semi-Urban,1,46514.12,0.0
M,47,2473.24,Low,Working,Laborers,Semi-Urban,79122.52,434.45,Y,Y,3.0,723.44,0,Inactive,40,2473.24,2,Urban,1,147107.0,51429.64
M,38,2417.71,Low,Working,Security staff,Semi-Urban,142524.1,378.29,N,Y,3.0,677.27,1,Unpossessed,375,2417.71,4,Urban,1,168194.47,99766.87
F,18,5210.88,Low,State servant,Managers,Urban,121444.1,546.68,Y,N,3.0,792.47,0,Inactive,427,5210.88,4,Semi-Urban,1,191542.93,91083.08
F,52,3704.23,Low,Working,Laborers,Rural,76568.39,817.16,Y,Y,3.0,769.2,0,Inactive,532,3704.23,3,Rural,1,94903.74,0.0
M,39,1367.36,Low,Working,Security staff,Rural,59372.42,358.12,N,N,4.0,599.13,1,Active,718,1367.36,2,Urban,1,105952.22,0.0
F,27,5245.43,Low,Working,Managers,Semi-Urban,176626.3,526.55,Y,Y,4.0,688.51,0,Active,389,5245.43,2,Urban,1,286822.59,0.0
M,30,2900.61,Low,Commercial associate,Managers,Semi-Urban,215730.4,636.36,N,N,4.0,758.15,0,Active,716,2900.61,3,Semi-Urban,1,409646.02,161797.8
F,45,3052.58,Low,Commercial associate,Drivers,Urban,81724.75,409.43,Y,Y,2.0,765.15,0,Unpossessed,246,3052.58,3,Semi-Urban,1,104512.38,65379.8
M,21,2024.15,Low,Working,Managers,Semi-Urban,141522.94,500.08,N,Y,3.0,720.8,1,Active,436,2024.15,1,Semi-Urban,1,245677.08,99066.06
M,55,1890.39,Low,Working,Security staff,Semi-Urban,98746.89,353.25,N,N,2.0,776.07,0,Active,264,1890.39,3,Semi-Urban,1,128814.5,74060.17
F,32,957.05,Low,Working,Waiters/barmen staff,Semi-Urban,18223.0,128.54,Y,Y,2.0,791.63,0,Unpossessed,675,957.05,2,Urban,1,21596.51,14578.4
M,52,3334.85,Low,Working,Drivers,Semi-Urban,33552.17,414.55,Y,N,3.0,650.75,0,Active,664,3334.85,4,Semi-Urban,1,48572.05,0.0
M,44,998.12,Low,Working,Sales staff,Rural,20149.49,98.28,Y,N,4.0,684.63,0,Inactive,803,998.12,1,Rural,1,33930.37,14104.64
M,18,3994.74,Low,Commercial associate,Managers,Urban,223643.2,873.37,N,Y,2.0,865.38,1,Active,818,3994.74,2,Urban,1,328462.92,-999.0
F,61,3348.61,Low,Working,Laborers,Semi-Urban,107861.94,464.74,N,N,2.0,673.16,0,Active,587,3348.61,3,Rural,0,122733.0,0.0
M,33,1516.29,Low,Working,Sales staff,Semi-Urban,94193.01,483.24,N,Y,3.0,675.2,0,Inactive,900,1516.29,1,Semi-Urban,1,136537.1,65935.11
F,22,2973.85,Low,Working,Accountants,Semi-Urban,190461.18,869.47,N,Y,2.0,757.29,1,Unpossessed,615,2973.85,4,Urban,1,251076.98,152368.94
F,18,5536.76,Low,Commercial associate,Laborers,Urban,34892.65,393.73,N,Y,1.0,651.75,1,Unpossessed,627,5536.76,4,Semi-Urban,0,41103.02,0.0
M,50,781.5,Low,Working,Cleaning staff,Semi-Urban,13572.16,161.52,N,Y,3.0,730.12,1,Inactive,811,781.5,3,Rural,1,17147.22,0.0
M,49,1748.02,Low,Commercial associate,Core staff,Semi-Urban,38920.57,400.32,N,N,2.0,793.98,0,Unpossessed,738,1748.02,1,Urban,1,45337.02,29190.43
M,61,2946.95,Low,Working,Managers,Semi-Urban,150660.79,482.3,N,Y,1.0,772.41,0,Unpossessed,628,2946.95,4,Semi-Urban,1,248256.13,112995.59
M,34,2421.15,Low,Working,Accountants,Semi-Urban,43366.62,143.91,N,Y,3.0,826.64,0,Unpossessed,375,2421.15,4,Urban,0,53425.75,0.0
M,34,9740.63,Low,Commercial associate,Laborers,Urban,197982.7,782.44,Y,Y,4.0,749.66,0,Inactive,157,9740.63,2,Rural,1,329514.78,138587.89
M,26,5327.78,Low,Working,Managers,Semi-Urban,136294.62,607.41,N,Y,5.0,722.71,0,Inactive,501,5327.78,4,Semi-Urban,1,199608.84,95406.23
M,38,1291.05,Low,Working,Core staff,Semi-Urban,33847.45,184.02,N,N,3.0,607.6,0,Active,830,1291.05,2,Urban,1,40739.66,0.0
M,48,2426.47,Low,Commercial associate,Drivers,Semi-Urban,50322.85,392.1,N,Y,1.0,605.82,1,Unpossessed,715,2426.47,4,Semi-Urban,1,62275.81,0.0
M,32,1056.12,Low,Working,Drivers,Rural,48386.77,244.65,N,Y,1.0,729.19,0,Unpossessed,414,1056.12,4,Urban,1,55600.47,33870.74
M,31,2959.27,Low,Commercial associate,Accountants,Semi-Urban,67339.77,608.21,N,Y,2.0,843.36,0,Unpossessed,549,2959.27,4,Rural,1,115168.46,53871.82
F,43,1248.73,Low,Commercial associate,Private service staff,Semi-Urban,118088.25,604.72,N,Y,2.0,836.58,0,Unpossessed,510,1248.73,3,Semi-Urban,1,214011.72,88566.19
F,22,3124.7,Low,Working,Laborers,Semi-Urban,128317.97,407.22,N,N,1.0,605.34,0,Unpossessed,644,3124.7,3,Semi-Urban,1,159516.75,0.0
F,21,1323.06,Low,Working,Medicine staff,Semi-Urban,40177.03,198.0,N,Y,2.0,853.73,0,Active,196,1323.06,2,Rural,1,68354.67,32141.62
F,42,2463.32,Low,Working,Core staff,Semi-Urban,104691.9,300.61,N,Y,1.0,816.1,0,Unpossessed,238,2463.32,2,Semi-Urban,1,189497.14,78518.92
F,22,4594.78,Low,Commercial associate,Drivers,Urban,28482.52,290.27,Y,Y,4.0,655.77,0,Active,730,4594.78,1,Semi-Urban,1,46562.77,18513.64
M,18,700.88,Low,Working,Cleaning staff,Rural,34392.08,319.48,N,N,4.0,740.57,1,Inactive,523,700.88,3,Urban,0,51095.15,0.0
F,59,3414.97,Low,Commercial associate,Managers,Rural,123829.14,461.73,N,Y,3.0,822.03,0,Active,973,3414.97,4,Semi-Urban,1,165298.12,86680.4
F,50,2888.45,Low,Commercial associate,Core staff,Semi-Urban,62704.31,312.59,N,Y,3.0,665.44,0,Active,617,2888.45,4,Semi-Urban,0,92060.93,0.0
M,53,3458.14,Low,Working,Drivers,Semi-Urban,95529.4,428.63,N,Y,4.0,753.62,0,Active,493,3458.14,3,Rural,0,138363.94,0.0
M,18,3529.98,Low,Working,Private service staff,Rural,203430.73,799.99,Y,Y,2.0,715.88,0,Inactive,286,3529.98,2,Urban,1,255999.18,0.0
M,19,3159.88,Low,Working,Core staff,Semi-Urban,45726.32,255.97,Y,Y,3.0,802.92,1,Unpossessed,208,3159.88,1,Urban,0,65838.39,0.0
F,45,1636.73,Low,Working,Drivers,Semi-Urban,39729.98,252.27,Y,N,2.0,757.77,0,Unpossessed,701,1636.73,1,Rural,1,52416.47,31783.98
M,34,1883.31,Low,Working,Core staff,Semi-Urban,120375.86,432.16,N,Y,2.0,629.87,0,Inactive,550,1883.31,3,Urban,0,150151.87,0.0
M,29,2221.34,Low,Commercial associate,Laborers,Rural,100694.78,339.91,Y,Y,2.0,651.05,0,Unpossessed,106,2221.34,3,Urban,1,171656.76,0.0
F,49,2673.6,Low,Working,Laborers,Semi-Urban,114663.09,495.68,N,Y,2.0,787.76,0,Active,535,2673.6,2,Urban,1,137923.72,85997.32
F,21,1407.43,Low,Working,Sales staff,Rural,58065.04,439.32,N,Y,1.0,622.99,0,Active,126,1407.43,4,Rural,1,66651.54,0.0
M,40,2004.26,Low,Working,Laborers,Semi-Urban,44010.93,254.54,Y,Y,2.0,679.34,1,Active,416,2004.26,3,Urban,1,64462.52,28607.1
M,20,3028.12,Low,Working,Accountants,Semi-Urban,235120.68,645.6,N,Y,2.0,859.02,1,Active,390,3028.12,1,Rural,0,371434.47,188096.54
F,29,1715.46,Low,Working,Private service staff,Semi-Urban,62365.74,240.38,N,Y,1.0,822.85,1,Active,922,1715.46,2,Semi-Urban,1,90250.12,49892.59
F,20,4360.06,Low,Commercial associate,Sales staff,Semi-Urban,40189.66,200.49,N,Y,4.0,763.67,0,Inactive,153,4360.06,3,Semi-Urban,0,73308.51,0.0
F,23,3346.13,Low,Working,Managers,Semi-Urban,118463.76,709.86,Y,N,3.0,710.43,0,Unpossessed,457,3346.13,2,Rural,1,195569.67,77001.44
F,43,4574.79,Low,Commercial associate,Managers,Rural,87722.41,522.0,N,Y,2.0,810.94,0,Unpossessed,32,4574.79,1,Rural,1,153653.93,65791.81
F,34,1411.95,Low,Commercial associate,Laborers,Rural,34754.45,142.15,N,Y,2.0,785.9,0,Inactive,138,1411.95,2,Rural,1,39221.36,0.0
M,31,2063.65,Low,Working,Accountants,Semi-Urban,141032.4,555.07,N,N,5.0,733.34,0,Inactive,904,2063.65,1,Rural,0,235566.14,0.0
